ID,LED,Band_A,Band_B,Band_C,Band_D,Band_E,Band_F,Band_G,Band_H,Band_I,Band_J,Band_K,Band_L,Band_R,Band_S,Band_T,Band_U,Band_V,Band_W,Condition
327,R,0.18856296168277673,0.2601477063800761,0.8579196822645202,0.6199432836210721,2.353063048147353,3.0740499727346875,3.7974289389880984,1.4947874793244058,0.5125629035629451,0.43752969529335195,0.5318626704241471,0.3836515221252905,null,null,null,null,null,null,Turning
328,G,0.3043052168190832,0.5122825634895511,0.9101684085309968,0.9078972579391724,2.489328366,5.652271381615685,6.928778578341993,1.8971517430864078,0.4340404011557072,0.2750472614823836,0.30374513619661364,0.11783949658318893,null,null,null,null,null,null,Turning
329,B,0.22259668686767825,0.47090932131915103,1.0342565001173596,0.5970053408206897,1.9447405630484123,2.7812365687728393,3.085083062787242,1.1019476746720334,0.13713036723495797,0.2210750430122777,0.20604550202174238,0.1793473379579165,null,null,null,null,null,null,Turning
330,R,0.2285130169560152,0.28744684961272104,0.8530255606675939,0.43991916502216233,1.895356371460218,1.7531723819836482,3.7134512349048068,1.7212905748863914,0.689983014,0.4845266042294729,0.40837572528372873,0.5470629993705933,null,null,null,null,null,null,Turning
331,G,0.2107043647989674,0.555449402,1.2604267522439632,1.0004372468582758,3.581711216709878,5.4746376454931545,6.027111657746917,1.4951298323461952,0.4536752663361729,0.37571676719671687,0.18966910251574232,0.23266144316276555,null,null,null,null,null,null,Turning
332,B,0.20192433617967076,0.5789662053048172,0.8465073867129378,0.7534490502648268,1.7289970302660271,1.8661006971294007,2.515436357352169,0.7276795,0.2997861426866217,0.029426269246185723,0.22325640549063902,0.2543165451834765,null,null,null,null,null,null,Turning
333,R,0.036212641945223834,0.30900188546370616,0.7674398894992451,0.7970637187684149,1.8381178157624574,2.2263583690974653,3.5036036418041383,1.2529868626608154,0.5757450316424083,0.532107631,0.3600465530763685,0.4617341796829444,null,null,null,null,null,null,Turning
334,G,0.30723668669484716,0.5882839477123908,1.1129581663996977,0.9310609929294652,3.1280225074941286,5.450566806060111,5.813980458418365,1.620985211910591,0.5844615958524327,0.32762180345166764,0.1665287494361591,0.12859146089566387,null,null,null,null,null,null,Turning
335,B,0.4780171002617071,0.5128739668808359,1.2748081418749682,0.7395220505920381,1.8504757129043468,2.7435925164216397,3.092610244626024,1.114004928001933,0.3922465702383064,0.23756265071678334,0.20758218614804108,0.2873347937602784,null,null,null,null,null,null,Turning
336,R,0.16523175035511292,0.31532854271958805,0.7914970026719171,0.6515640618798627,2.096587355,2.9252616211474676,3.426260202126139,1.3819724601635903,0.5045922468717094,0.40809629396221886,0.37515719714394125,0.4489437483581481,null,null,null,null,null,null,Turning
337,G,0.10322153260761792,0.4794539209239328,1.027675643335964,0.6429371238424232,2.468057532351172,3.7179227483610036,4.225723681,1.2185573919061188,0.4289440253815046,0.31729358110839845,0.13872223617743507,0.21403904163010265,null,null,null,null,null,null,Turning
338,B,0.2146688201217474,0.5810271529815169,1.1723213124755767,0.7187249876027938,2.0719820165690277,2.288249516015388,3.2098950262171697,1.1482979552831054,0.35236789486170456,0.2953281556942425,0.27704265275096684,0.16027821480001225,null,null,null,null,null,null,Turning
339,R,0.1911284324124296,0.3206126672532754,0.6717678518390261,0.690145603,2.4109709133895967,3.686771607,4.085559257367839,1.591167156458753,0.5238422132921143,0.5833606642657924,0.5922641658041373,0.41980347615247127,null,null,null,null,null,null,Turning
340,G,0.052299561,0.4633978583492557,0.9346039468645801,0.6283598799388082,2.4327671033161753,4.733442325039635,4.763746620285052,1.3879334430593622,0.29324691041339823,0.265044242,0.265570692,0.21468819753163185,null,null,null,null,null,null,Turning
341,B,0.4129762650846187,0.4758812518805236,1.0084154334881077,0.6567516791026238,1.7742354903941828,2.462664650892524,2.961677583,1.0018478094495533,0.22117634925872665,0.1605798626050459,0.1818302669963582,0.10469734363909682,null,null,null,null,null,null,Turning
342,R,0.25523960229939024,0.41684328658719233,1.0487362998679726,0.6354756357775306,2.3774989758437215,3.4955121467765715,4.436115191425494,1.7947386110630765,0.5994181801863815,0.5130396875191466,0.43464394666399014,0.49857667828971824,null,null,null,null,null,null,Turning
343,G,0.2638423274646204,0.3539663410653607,1.0433033681567316,0.7804725766058015,2.6494004155273374,4.915244792261703,5.283916723947295,1.855134599896181,0.5351036590776829,0.3356990664898676,0.38735463612335846,0.17444694100610358,null,null,null,null,null,null,Turning
344,B,0.29480601244708815,0.3918977240118232,1.1571639576106438,0.5307154284860197,2.020126318380927,3.2871036734133257,2.5537214430234374,1.029459287553401,0.3963516902569826,0.21955944577521247,0.2538620224950675,0.16076618991387207,null,null,null,null,null,null,Turning
345,R,0.17340509983932695,0.41803178684120684,0.7771264448719197,0.6394431329220842,2.0780284605520967,3.3288963385546584,4.171819426811017,1.6376039457836657,0.752567958,0.5038014722778644,0.38425075908833517,0.4038055016453084,null,null,null,null,null,null,Turning
346,G,0.13211293404352514,0.3779315327666882,0.9214371006489745,0.6163743509174207,2.5558099185868137,4.521399957211408,4.709726628878471,1.5510161418083241,0.28619830624517945,0.089193747,0.26328706338307994,0.162493001,null,null,null,null,null,null,Turning
347,B,0.2721756250246545,0.4769541688693387,1.1538092004011937,0.6669383999656596,1.8139400986789327,2.3194426125399015,2.5153670760657967,1.075438742245647,0.30101607440604117,0.17793665399396133,0.2635096389663603,0.3627503832972265,null,null,null,null,null,null,Turning
348,R,0.2370213540253109,0.3263287393712095,0.988606627,0.30270732081611645,1.8103474356405014,3.2726621810867464,3.9791661634784217,1.7508265945400323,0.48192478282010154,0.5099824796850158,0.7048158697472924,0.5662268957134463,null,null,null,null,null,null,Turning
349,G,0.4045284380935605,0.7141797401353293,1.1192821818980148,0.8655754510878372,2.795137026630948,5.035751642,5.172376013008974,1.7697039542003286,0.40726732647824093,0.41623984384978846,0.2838953574707318,0.247004599,null,null,null,null,null,null,Turning
350,B,0.15153816903047637,0.4278008156224086,1.0664557494393028,0.710654876,1.7644270084527394,2.1314061767819314,2.4479421266335204,0.7792685035215583,0.24380810490946775,0.25316272474780493,0.14552728136277598,0.1853648528049553,null,null,null,null,null,null,Turning
351,R,0.2096483766728316,0.3038040695295313,0.8136496847827216,0.49075292250439445,1.7721132070335281,2.940982692658493,2.8719236620719064,1.5708531441238867,0.6178310966427765,0.44753037828295833,0.49530508274389623,0.3982555780022826,null,null,null,null,null,null,Turning
352,G,0.34731182471709016,0.45918806956052227,0.9398533785343237,0.7517307543623053,2.7394733375377602,4.663157976521048,4.935820811338212,1.6797838423332512,0.32769866034171374,0.2866408489294637,0.12418985714531952,0.3742365971506221,null,null,null,null,null,null,Turning
353,B,0.256161408,0.515756545,1.0544765939254632,0.5565662915951636,1.912634863741642,2.6865923672979695,3.267441277722129,0.8059305019025086,0.3910636986524156,0.446696246,0.23891084221345565,0.13269382582628453,null,null,null,null,null,null,Turning
354,R,0.17872459899061355,0.28411137903319694,1.0856652208439288,0.5927510531237614,1.7274992754122689,3.2076030316373267,3.8442537133023515,1.5741340142152105,0.5452947529411857,0.400614782,0.5012275502224502,0.5042730558065467,null,null,null,null,null,null,Turning
355,G,0.27269336710121844,0.5290858010145192,1.0135307211624975,0.8621515578114355,2.6408875060291277,3.9928392587521464,5.650834868656492,1.4540452155945354,0.4127985262215372,0.2654180932484361,0.2567878635080263,0.22808446052159057,null,null,null,null,null,null,Turning
356,B,0.2239992905630371,0.3812317351723471,0.982468807,0.7638324051681494,1.823582753574734,2.606961905,3.1843103911342534,1.0602392449805145,0.3186093323146228,0.17404676681080264,0.080694212,0.21040329521955378,null,null,null,null,null,null,Turning
357,R,0.14704100818216864,0.32374281119766457,1.0273226398150768,0.6666942939792393,2.9289153670610806,3.8039202976365325,4.247985235472385,1.450967766351293,0.5184262134145955,0.5921786402202792,0.7647947867736102,0.4237763262908469,null,null,null,null,null,null,Turning
358,G,0.1953774150512037,0.4512810444943501,0.9534027919729301,0.7140353302202627,2.433197045410216,4.899749259491829,6.503125300620801,1.6916778051304973,0.3865292508419009,0.30320577447103403,0.360432055,0.1333395886492279,null,null,null,null,null,null,Turning
359,B,0.209952743,0.3197543355600451,1.028646547074665,0.5415603620501963,1.8931636111614583,2.7177033979462863,2.331403632699563,1.0416745715755042,0.2628427493034525,0.097535078,0.3372054664901801,0.096832331,null,null,null,null,null,null,Turning
360,R,0.2365987573221407,0.59290781,0.6353153153483067,0.6038556777139267,2.3771715241551377,3.0219069869636455,3.9898756779334015,1.7216901628356767,0.47964385053620395,0.3140876970564549,0.5819209282872574,0.4973178195758376,null,null,null,null,null,null,Turning
361,G,0.3484991253824134,0.21363904592765642,1.520496993076401,1.0505680444246401,3.431771954022724,4.966408077463163,6.407696008794595,2.8598929578368213,0.33795400065033043,0.4557267101502053,0.2514124377372088,0.19038254969487423,null,null,null,null,null,null,Turning
362,B,0.4417690049767417,0.3501382885514436,0.9480714052384389,0.6591743859326346,1.910201871586772,2.8536924720076495,2.5034798906410396,0.9105687506503621,0.4088816554443957,0.1464446998936377,0.1436490399080266,0.25602488526862627,null,null,null,null,null,null,Turning
363,R,0.08192846,0.2693686629606669,0.7343189018374492,0.5805341564080078,2.001787769752459,3.0151681694283363,4.005976918834246,1.6221704240528925,0.5846429498757966,0.4977912370103657,0.49469715317657414,0.5093130507814646,null,null,null,null,null,null,Turning
364,G,0.28494679343338786,0.4990191350368539,1.1962451877120266,0.9631140102431327,2.9854045545728045,5.273880401249468,6.5688391563034205,1.3246044837515816,0.30370045340081997,0.21936857345369534,0.2378982237705528,0.1534155960194898,null,null,null,null,null,null,Turning
365,B,0.2821089185231888,0.696432114,1.1162975087007208,0.8799566913981238,1.974585888942567,2.8478133090519306,2.9999241617297807,1.1079174748147032,0.29170632560643645,0.33014091772300574,0.004283126,0.2391168530726307,null,null,null,null,null,null,Turning
366,R,0.063208063,0.3435335685701094,0.7953738952335276,0.8184519186371192,2.2446350896067635,3.0570133460696485,3.509235030763097,1.5677414838196049,0.6778438701399003,0.4271370361505526,0.523682899,0.6894981821595303,null,null,null,null,null,null,Turning
367,G,0.44568347776493894,0.23750109590171306,0.89304899,0.73305934,2.2232348400491677,4.037696480805751,5.053348673825598,1.5083051496009598,0.3791331596453983,0.26994575996619913,0.3336689992561428,0.16653616140933902,null,null,null,null,null,null,Turning
368,B,0.2714816297596048,0.47599116040649336,1.1079437395948981,0.5818644755964173,2.2020606622034866,2.6532621968086003,3.2686815812824954,1.3606707959845128,0.23663539615463672,0.329872548,0.15463558032907357,0.23774298148254286,null,null,null,null,null,null,Turning
369,R,0.16547197955679924,0.23628958711331463,0.6743809714457162,0.3992047980511387,2.0124155953117993,3.351328866598154,3.3582792078353787,1.679425404805709,0.5413885041175145,0.34630613989498454,0.44503564495442577,0.22763143021222842,null,null,null,null,null,null,Turning
370,G,0.17313902114447477,0.4410956191400205,0.9090670764357351,0.9376054196703459,2.6747986536052606,5.015886664247312,5.268575570227706,1.5650005612995554,0.4805244328733923,0.20168257112572346,0.2448058524969739,0.083880514,null,null,null,null,null,null,Turning
371,B,0.41118737474452743,0.6997125390021501,1.372928334306402,0.699087951,2.2080989277511867,2.8267732541520414,3.542352538445551,0.8071841028031295,0.26354241895431635,0.27223131823999147,0.18642902805782297,0.2338797583998739,null,null,null,null,null,null,Turning
372,R,0.14218262218118416,0.22030228906923863,1.1250627892436034,0.6189744114091321,2.0744951708954487,3.217850745064369,4.319637640065641,2.0624171178267505,0.6844450222366915,0.6675102177829424,0.7169344990272702,0.44569857853272626,null,null,null,null,null,null,Turning
373,G,0.097399598,0.5905384735851175,0.9215863804873136,0.6772906725082721,3.043912814990645,5.458683421908937,5.457249743722795,1.8995871704891758,0.25482096424038087,0.16168766211561827,0.3015367676115021,0.2707662061434326,null,null,null,null,null,null,Turning
374,B,0.24857122918003297,0.5440115724627179,1.2728371466910213,0.6206306870393934,2.085767214796783,2.1949170451101496,2.8312814050075104,0.8255860549047954,0.3476885316454801,0.27164876635874263,0.19755663471415705,0.11635638486343693,null,null,null,null,null,null,Turning
375,R,0.2225161549052819,0.24611547194391964,0.8083956590902143,0.6663700072784393,1.955628168391269,2.7745704122063595,3.6301588541427594,1.7768484748847153,0.5185989312601693,0.2861199608406067,0.21857289668980884,0.4718221926626648,null,null,null,null,null,null,Turning
376,G,0.23516908473319226,0.46960529098515796,0.8898455664248147,0.6770854756304661,2.194591691886477,3.205703546029589,5.281348898504121,1.406007498469669,0.33993309597574384,0.2051973804391294,0.24943988991756633,0.11405309462858458,null,null,null,null,null,null,Turning
377,B,0.23847695208001066,0.3976662682623047,0.9612448820533959,0.5691413237910558,1.9036748865347624,2.508259850527015,2.713571776671438,0.9613725535386157,0.2262564363292705,0.4201706899846191,0.12192520961821655,0.16407899480711016,null,null,null,null,null,null,Turning
378,R,0.2960942891594172,0.29823557923885313,0.8274912296228423,0.46294757775160694,1.9857760884362627,2.806017193834788,3.312505131274371,1.5995838432660499,0.6112669141729588,0.5066170083390455,0.6044999109472524,0.39997845323407083,null,null,null,null,null,null,Turning
379,G,0.23040585216721735,0.3788385802788342,1.1002899048256263,0.8283948788395944,3.4463066303433347,4.486957260451351,5.698921742835039,1.610925224583602,0.4746146569585753,0.1882212765774734,0.14502446002209765,0.3327649490023895,null,null,null,null,null,null,Turning
380,B,0.2462964926396469,0.5078810468161976,0.942446178,0.5963708587371609,1.6575113900103124,3.001705469841561,2.842752034494467,1.2802409831381463,0.4142570810561064,0.067120876,0.087869053,0.022744427,null,null,null,null,null,null,Turning
381,R,0.14719643270998964,0.33609075239464664,0.8080154975420326,0.6768779948055191,1.903407430414986,3.309803669442537,3.6904629055763323,1.2897335046574487,0.6392035941788148,0.19217271174956402,0.3288480497325763,0.6056635684998039,null,null,null,null,null,null,Turning
382,G,0.23448970963644694,0.3973671103955908,1.3818379272241348,0.7482292103201407,2.586190948789288,4.2744820318293595,5.252651933918311,1.4473033438932743,0.35965569986269924,0.13097471264886046,0.24227425066155517,0.3003784377493404,null,null,null,null,null,null,Turning
383,B,0.32633960041216253,0.5210616513069838,1.1395716685031108,0.8472430369179274,1.8927807056002484,2.9476698334506066,3.6607048062079643,1.002139518258065,0.48865513487011886,0.21371800759779086,0.047543819,0.29466754829899905,null,null,null,null,null,null,Turning
384,R,0.18641562367161343,0.49709660154334306,0.9158602714510099,0.530714541,1.9405359824774082,3.337738643,3.8037029311723454,2.0894553084006584,0.7331652534672368,0.33468640948153533,0.5242514313167665,0.6340730733108864,null,null,null,null,null,null,Turning
385,G,0.30529015727289976,0.3702841638812534,1.0706138355172852,0.6990430450548206,2.430828853976415,4.636639023453008,5.247414141198143,1.4735825510329659,0.3476180000055233,0.3369664420616579,0.3068126839311724,0.079208652,null,null,null,null,null,null,Turning
386,B,0.1792373681098654,0.45339417100616025,1.0583503522150894,0.42830751575289555,1.723168009687451,2.5162769842429693,2.9632765784706647,1.0019824632163665,0.12204459778423507,0.3443934928872524,0.18215500926986708,0.0971241,null,null,null,null,null,null,Turning
387,R,0.2158064517939723,0.3493475573176801,0.9957408193767481,0.9213954600338106,2.407151640262165,2.907086441,3.3632669768111985,1.5329374367973787,0.6245606906885843,0.4097081981195778,0.3690751815419461,0.5665830452680765,null,null,null,null,null,null,Turning
388,G,0.3006249806940418,0.21937329401541075,0.9709764676599032,0.9336489236569978,2.7728097831873657,4.77174704,4.895058678396834,1.6987216645045595,0.4535588785554704,0.3240384942602898,0.20943853633736131,0.2217103682387339,null,null,null,null,null,null,Turning
389,B,0.18582306388931444,0.7550495174511992,1.3086307922837368,0.7089011202036014,2.1382210100578627,2.896044461781645,3.0521271739431195,1.0553977968896553,0.3115871609168821,0.16923953312240103,0.38804784678125875,0.066147045,null,null,null,null,null,null,Turning
390,R,0.39631183318195434,0.3090871718041909,0.713448138,0.8790983115352233,2.2077819447727283,3.416286475,5.105195692769486,2.3264586721235916,0.7125486297467385,0.6439555381010525,0.6105697800392571,0.5170328853123494,null,null,null,null,null,null,Turning
391,G,0.16524141071512097,0.32982567976465704,1.3089155227672986,0.7753468624850393,2.612744364684651,4.652787231466899,5.782339131276726,1.5428346007605238,0.40571273697271365,0.30434222261071164,0.5461079853399378,0.23104479224168223,null,null,null,null,null,null,Turning
392,B,0.27415423599500005,0.40183454260159635,0.7922336546303689,0.47706546455022003,1.8527458269259336,2.3001036937971677,2.580348418,1.0542538421228163,0.16760536521415195,0.29334225983124806,0.06347432,0.36295068485798143,null,null,null,null,null,null,Turning
393,R,0.16763870064506378,0.38912417916379266,1.131147040650834,0.8562392961971366,1.9347875763933062,3.3968727966572687,4.603581983040868,2.0293164842396365,0.5214883247711575,0.7029326857330528,0.6970470240343811,0.4491180273430899,null,null,null,null,null,null,Turning
394,G,0.30162127622678436,0.3000724364239594,1.2160448007503961,0.7882284242424845,3.3497611983397126,4.714068121430958,5.082167677558105,1.6026609672158632,0.2498582981010351,0.17170313108370855,0.099159115,0.16929102172153582,null,null,null,null,null,null,Turning
395,B,0.33273240509178825,0.5336420912296812,1.0277997911858976,0.6103073535575003,1.729980586542609,2.9545212764474185,2.8288908207523824,1.1404927108307685,0.33544145,0.2743118591443425,0.12351162475081577,0.20300631832743427,null,null,null,null,null,null,Turning
396,R,0.12300295074273164,0.425720388,0.8273303285675987,0.6398169677184239,2.445840046406106,3.3117832177718234,3.8132754424848594,1.7890545671951408,0.7657548620719579,0.352085197,0.5224312101142287,0.46722409287608263,null,null,null,null,null,null,Turning
397,G,0.077986733,0.5478371461525281,0.9950399480466101,0.7332084960126378,3.1802062217002445,4.521876529757998,6.496854107531083,1.516166956399747,0.42698055813894037,0.248235614,0.010295798152988601,0.22344553227090472,null,null,null,null,null,null,Turning
398,B,0.24580862618362292,0.671981672,1.1396715138618851,0.5888243421426076,1.860986458739295,2.535859472916904,2.5725142173044246,1.0254526233821435,0.3755760272074875,0.48824667216096185,0.31010769884809286,0.26143518415731903,null,null,null,null,null,null,Turning
399,R,0.079546599,0.407192108,0.8969683410829654,0.7506085060346195,2.189434646581905,3.469492986271212,3.892417187,1.6853182770592823,0.6324831173823261,0.30401691980320183,0.5274169415256743,0.5105259932989319,null,null,null,null,null,null,Turning
400,G,0.15409412485287088,0.3354036058229083,0.9897373374726763,0.7636480570280558,2.5795599466888515,4.396267858540753,5.637728819831137,1.7079727068638768,0.40138222420696806,0.10867361487491285,0.3472607421880557,0.19948881371044605,null,null,null,null,null,null,Turning
401,R,0.3070150228111059,0.553805626,0.9558550702437748,0.7941247861039225,2.4217848078119038,4.523867728456475,4.0373668645300995,1.8814486613341477,0.7207572704267574,0.7963170684426593,0.51937779,0.6095644434049925,null,null,null,null,null,null,Unhealthy
402,G,0.17344405690543474,0.44331230005338274,0.9856482848962076,0.6744289626790483,2.7279008041015564,4.564485448716662,5.115306248421891,1.637970719668274,0.3554164755631445,0.2521168392577047,0.2637820754435448,0.1005860390141821,null,null,null,null,null,null,Unhealthy
403,B,0.3365520959618817,0.594654416,1.2470004071142364,0.7326702982699729,2.137739374849324,3.0848054820178814,2.4297671545285504,1.184980095119835,0.2393222464407915,0.20176538772001554,0.0990772,0.2343019282161616,null,null,null,null,null,null,Unhealthy
404,R,0.34021152613306926,0.3299842186536367,0.8214757210581127,0.8097352080672591,2.6256283531502547,4.048992670776951,3.917118477,2.0343262357373812,0.8390166761830266,0.5804530714426729,0.6113753563448009,0.23445869923138554,null,null,null,null,null,null,Unhealthy
405,G,0.36718183747997085,0.6827509711600793,1.1923527103902907,0.9445980390049857,3.3810880807555717,5.616798817953429,6.682083717166589,2.199551601508968,0.47489302958319035,0.5056938450266799,0.2966730222316963,0.2123653726320276,null,null,null,null,null,null,Unhealthy
406,B,0.4010140613187826,0.6392730104330139,1.2022385324478975,1.0171749101112058,1.8722183186694275,2.722135394173871,2.906175774890365,1.0794496323213993,0.3811380894306311,0.10278218760609002,0.18218340030827423,0.2050720174243013,null,null,null,null,null,null,Unhealthy
407,R,0.082912805,0.2669546972142409,0.638351751,0.7652326748234856,1.9593642078293398,3.1081377169323274,3.8000547860071006,1.603143656994195,0.44912860482364186,0.510952868,0.3103180603428643,0.46920490647747315,null,null,null,null,null,null,Unhealthy
408,G,0.18499047806980268,0.401064218,0.9542617256060777,0.9315357104126624,3.1793018520204908,4.666197388295434,5.435253195670941,1.8950957405008388,0.4254827372530692,0.19688431237337287,0.248864246,0.170197844,null,null,null,null,null,null,Unhealthy
409,B,0.5193284471134059,0.4320414764362623,1.2011937782191247,0.7718361905313342,2.050133803035142,2.3592287905492673,3.423373847005679,1.0181001179094382,0.29655934564424974,0.20436159747639507,0.1844033787897021,0.2638878580905589,null,null,null,null,null,null,Unhealthy
410,R,0.25090233594331224,0.6299902251697312,1.1134133980579635,0.8181802211175299,2.264811122557673,3.1461442463645537,4.108782323985825,1.836720301,0.7131815163860553,0.36873407708396577,0.39168650369032293,0.3006406225836328,null,null,null,null,null,null,Unhealthy
411,G,0.20490296316402867,0.5131415183483978,1.1106342314602595,0.8067173334188174,3.070229365687886,4.5717503521877205,5.272802348189049,1.773891393541899,0.3376925934440193,0.31948528454780223,0.22920388565225813,0.30588204405933606,null,null,null,null,null,null,Unhealthy
412,B,0.47644907911294426,0.6895406325342768,1.133335943866092,1.1576396888429477,2.5179858712209184,3.3096678206548296,2.752712806447742,1.22537989,0.3784667404646934,0.23334972533261858,0.14536410785006498,0.17720321159876193,null,null,null,null,null,null,Unhealthy
413,R,0.2659456316843113,0.48545179965936547,1.0569517007139557,0.6734245845523219,2.539385436494464,3.3970519906058882,4.3168046011606105,1.9629365083671526,0.6382497109758891,0.560672804,0.3282158031232361,0.3207650945292969,null,null,null,null,null,null,Unhealthy
414,G,0.28322132782471826,0.5822573563972065,1.3844152359369348,1.074240853583427,3.1992299596540126,5.006157175696307,5.353710646123258,1.894431711306388,0.44636751544509085,0.17794407505914303,0.1277225059085317,0.2705678259961629,null,null,null,null,null,null,Unhealthy
415,B,0.42390220502470255,0.5337376144096352,1.281407729638372,0.8991157855868239,2.367626664,2.334552485589243,2.6680739623687226,1.3014637356519092,0.5773428738982355,0.3237428363380757,0.18336833283924298,0.036685951,null,null,null,null,null,null,Unhealthy
416,R,0.3439005242737023,0.47540455482670757,1.1062375282118802,0.8703834181052328,2.960359135712379,4.1681421424919565,5.408553406480091,2.8082391286026085,0.8093580135800292,0.46888682688257277,0.5401719164163041,0.3995601900765776,null,null,null,null,null,null,Unhealthy
417,G,0.18801865725003206,0.5062461007729969,1.1131698938083852,1.0076760195006433,3.039628380826788,4.925647557084982,4.925459365235599,1.6839224032531273,0.2237268541233699,0.301161741,0.4114562178390726,0.13272860507652218,null,null,null,null,null,null,Unhealthy
418,B,0.5213981766978276,0.6028970304804225,1.0972207748902583,0.551080905,2.106781063664698,2.575437325,2.8227496557034306,1.0937304619028527,0.36665073295404865,0.23774391069702464,0.2542828842292459,0.23285367368776025,null,null,null,null,null,null,Unhealthy
419,R,0.2973612607900556,0.5709676394052678,1.0033580215143205,0.6333692940280479,2.1128928127024804,3.6864263689713694,3.5311743080736955,2.1074145625029144,0.6622887913950614,0.33409497032831786,0.3549944335678207,0.4015860385067726,null,null,null,null,null,null,Unhealthy
420,G,0.2830980033889703,0.7369207370055795,1.1551649159674138,1.1050183569660146,2.926721089304922,4.731705570219856,7.863052376437222,1.9871427278623737,0.4819435886316476,0.2146158598490966,0.057839609,0.19099895322452806,null,null,null,null,null,null,Unhealthy
421,B,0.31052630643937795,0.7684815763667227,1.3384000554950102,0.9336950280688325,2.530244214642038,2.6470286386128072,3.171590675750015,1.5454093942643081,0.5158126732123345,0.23616227504307136,0.13059816605085026,0.14542226562619348,null,null,null,null,null,null,Unhealthy
422,R,0.35032766828206197,0.3707459492331237,1.041998698072854,0.9882796481165166,2.9169996494487593,3.1192186182857604,4.0481637212180885,1.9936211137135094,0.7897908625124929,0.3346622645244498,0.5035289077691141,0.515739011,null,null,null,null,null,null,Unhealthy
423,G,0.24224500416122804,0.7192810312287069,1.5849351017261433,1.0142502226041448,3.0114735029944817,5.355034163520058,6.487342951724505,1.9630912719099187,0.6305782832162683,0.076096937,0.36945337396410854,0.2598729028127999,null,null,null,null,null,null,Unhealthy
424,B,0.36053781549295827,0.5355342415547619,1.2839363771498304,0.8854125076360723,1.8911708379094438,2.301683176770192,2.4003425854080804,1.006579445950232,0.30627726845446757,0.22497622924205737,0.12049576641761744,0.08283718,null,null,null,null,null,null,Unhealthy
425,R,0.10978061170856235,0.6261653393516526,1.1165493718091075,0.7134919831305063,2.387088447919946,3.512151660777589,4.472980093,2.0933144853808865,0.4324542603906003,0.4879554673113388,0.38358510292447967,0.36891796234060037,null,null,null,null,null,null,Unhealthy
426,G,0.3897635898888542,0.6423239395224526,1.3963029704831116,0.852131675,3.245802938771199,6.279761284727403,5.375545503038611,2.0895583324781333,0.5090029552213264,0.33865249978434736,0.29830618518365143,0.2804341490128269,null,null,null,null,null,null,Unhealthy
427,B,0.5947231966763202,0.7699886420793658,1.1713365488032301,0.8838739517094533,2.476711416685021,3.1155482351578674,2.9505559842929467,0.8815670488197589,0.36606986587815776,0.3635899927814164,0.05524483,0.14522994578353673,null,null,null,null,null,null,Unhealthy
428,R,0.1745523781632358,0.48328861105713994,0.9101565091417184,0.7515241800107044,2.6814298300436796,4.547506895376321,5.473191917809163,2.054156179156538,0.8610308807610149,0.6038913326260796,0.3723117123016096,0.5849362495784658,null,null,null,null,null,null,Unhealthy
429,G,0.23028712779168373,0.7763960592442891,1.1928443048188326,1.1517661657978011,3.387653772,6.323864599690419,5.189029474054173,1.6811100011234321,0.32194347551753016,0.20636199645239783,0.33618875276877347,0.075817748,null,null,null,null,null,null,Unhealthy
430,B,0.35343624444808847,0.6247831959055985,0.7829176378115371,0.8804518423373278,1.906523449563636,2.599574298013246,2.682340893406634,1.1021771393304964,0.4156988766083977,0.2070518080856969,0.3861985245545656,0.156356356,null,null,null,null,null,null,Unhealthy
431,R,0.2254490856221774,0.5460029260459545,0.7452323952710888,0.8424179890281648,2.3032830852490016,3.4560617988284545,4.253338808796877,1.8491997436501606,0.48891602173833754,0.5801881665464939,0.574403122,0.6138138175704524,null,null,null,null,null,null,Unhealthy
432,G,0.19280813977539774,0.5652793483004241,0.8826402798100665,1.0329292413848115,2.889684286888284,4.570126802359634,5.161781709100505,1.7894841782954236,0.2809019126623878,0.3658515104950823,0.14040633929720642,0.3780748221388888,null,null,null,null,null,null,Unhealthy
433,B,0.3111646919801092,0.626140113,1.116653050397102,0.9382080223186258,2.282456847362829,2.3164456603743346,3.067031981712247,0.9263875307368363,0.3411731887872414,0.2616596017459525,0.166003787,0.18009071832125537,null,null,null,null,null,null,Unhealthy
434,R,0.041554794892049746,0.8684730342151249,1.1100307716569522,1.0301036674177897,2.512885239851847,3.3746678348347863,4.699191558289736,1.7181190791068575,0.6531314224323607,0.5765603880395327,0.6103593163468823,0.4601089644222036,null,null,null,null,null,null,Unhealthy
435,G,0.20274340180285663,0.660151223,1.1325730973118546,0.9807241309018889,2.9687918850604875,5.485090536766834,6.324906827041376,1.7932370226264365,0.41775440484370185,0.21534640711066239,0.31147932083702834,0.13650838922051461,null,null,null,null,null,null,Unhealthy
436,B,0.26133129105228514,0.5085423747343022,1.0554216444474003,0.7223253629198506,2.245074442155521,2.322224679472072,3.1915572361477498,0.9628456516871187,0.2502163605002777,0.14806059317756046,0.23762332397851477,0.047695851,null,null,null,null,null,null,Unhealthy
437,R,0.27704011537999457,0.5218522493521575,0.9862760459514062,0.7984526013465919,2.6990346759680346,3.744914611176739,4.779392513137688,2.404247105959498,0.6392348487672208,0.6423167239237193,0.6450039891252721,0.4708158715964166,null,null,null,null,null,null,Unhealthy
